Iteration_Number Randon_Choice Neighbour_Count
7440 7 9
7441 1 6
7442 0 5
7443 0 5
7444 2 5
7445 0 5
7446 1 6
7447 4 5
7448 6 8
7449 4 8
7450 3 8
7451 3 8
7452 4 8
7453 6 8
7454 0 5
7455 4 5
7456 2 8
7457 2 8
7458 6 8
7459 6 8
7460 7 8
7461 4 8
7462 4 8
7463 6 8
7464 5 8
7465 3 7
7466 6 7
7467 1 6
7468 4 6
7469 1 8
7470 3 7
7471 2 7
7472 0 7
7473 1 7
7474 2 7
7475 2 7
7476 4 7
7477 4 7
7478 5 7
7479 4 6
7480 0 7
7481 0 7
7482 4 8
7483 1 7
7484 5 6
7485 0 7
7486 6 8
7487 1 8
7488 6 7
7489 2 7
7490 3 7
7491 0 7
7492 7 8
7493 4 7
7494 4 8
7495 0 7
7496 1 7
7497 5 6
7498 3 7
7499 6 7
7500 4 7
7501 2 7
7502 3 7
7503 1 7
7504 6 8
7505 3 5
7506 0 5
7507 0 4
7508 4 5
7509 4 6
7510 2 6
7511 0 6
7512 3 5
7513 4 5
7514 1 5
7515 3 5
7516 4 5
7517 2 4
7518 2 4
7519 0 4
7520 1 4
7521 3 4
7522 0 5
7523 0 5
7524 1 6
7525 3 6
7526 2 6
7527 3 6
7528 0 6
7529 1 5
7530 0 5
7531 1 6
7532 0 6
7533 0 5
7534 4 6
7535 3 5
7536 0 3
7537 1 4
7538 1 4
7539 3 4
7540 1 4
7541 3 4
7542 2 5
7543 2 5
7544 1 5
7545 0 5
7546 1 5
7547 0 5
7548 0 6
7549 2 5
7550 2 5
7551 1 5
7552 3 5
7553 3 5
7554 3 5
7555 0 4
7556 4 5
7557 0 6
7558 3 5
7559 4 5
7560 0 4
7561 4 5
7562 3 6
7563 4 6
7564 0 6
7565 0 5
7566 4 6
7567 4 5
7568 3 6
7569 5 6
7570 5 6
7571 2 5
7572 4 5
7573 4 6
7574 4 6
7575 3 5
7576 0 3
7577 3 4
7578 3 4
7579 1 5
7580 0 5
7581 2 6
7582 4 6
7583 0 6
7584 2 5
7585 2 5
7586 0 5
7587 4 5
7588 3 5
7589 2 4
7590 0 4
7591 2 3
7592 1 5
7593 4 5
7594 4 6
7595 2 5
7596 2 5
7597 3 5
7598 3 5
7599 2 3
7600 1 5
7601 1 5
7602 3 5
7603 0 3
7604 0 3
7605 0 3
7606 1 4
7607 3 4
7608 1 4
7609 2 4
7610 1 4
7611 0 4
7612 2 3
7613 4 5
7614 2 6
7615 4 6
7616 0 5
7617 3 4
7618 4 5
7619 2 4
7620 1 4
7621 1 4
7622 0 4
7623 3 5
7624 6 7
7625 7 8
7626 6 7
7627 1 8
7628 3 7
7629 6 7
7630 4 6
7631 3 6
7632 3 6
7633 3 6
7634 1 6
7635 3 6
7636 0 6
7637 4 7
7638 5 8
7639 0 6
7640 1 7
7641 0 6
7642 3 7
7643 6 7
7644 6 8
7645 0 8
7646 2 7
7647 2 7
7648 5 7
7649 6 7
7650 3 6
7651 2 6
7652 3 6
7653 1 6
7654 3 6
7655 3 6
7656 2 6
7657 1 6
7658 3 6
7659 4 6
7660 6 7
7661 2 8
7662 2 8
7663 5 8
7664 3 7
7665 1 7
7666 5 7
7667 2 7
7668 3 7
7669 0 7
7670 3 8
7671 7 8
7672 0 7
7673 4 6
7674 0 6
7675 1 7
7676 5 6
7677 0 7
7678 5 8
7679 5 8
7680 0 6
7681 1 7
7682 4 7
7683 0 5
7684 2 5
7685 3 5
7686 1 5
7687 2 5
7688 4 5
7689 4 5
7690 1 4
7691 3 4
7692 1 4
7693 3 5
7694 1 5
7695 1 4
7696 1 5
7697 3 4
7698 0 4
7699 1 4
7700 3 4
7701 4 5
7702 0 5
7703 0 5
7704 3 5
7705 2 4
7706 0 4
7707 2 4
7708 3 4
7709 4 5
7710 1 4
7711 1 4
7712 1 4
7713 3 5
7714 2 5
7715 1 5
7716 2 4
7717 1 4
7718 4 5
7719 0 4
7720 0 3
7721 3 4
7722 2 6
7723 6 7
7724 1 3
7725 1 3
7726 0 3
7727 1 4
7728 2 4
7729 3 4
7730 4 6
7731 1 4
7732 0 3
7733 0 4
7734 3 4
7735 0 6
7736 1 6
7737 5 6
7738 4 6
7739 0 4
7740 0 4
7741 2 4
7742 2 5
7743 1 4
7744 1 4
7745 3 4
7746 1 6
7747 5 6
7748 1 6
7749 5 6
7750 3 6
7751 5 6
7752 2 6
7753 5 7
7754 3 5
7755 1 5
7756 4 5
7757 3 7
7758 1 7
7759 6 7
7760 0 3
7761 1 4
7762 1 4
7763 3 4
7764 0 6
7765 0 6
7766 3 6
7767 4 6
7768 0 4
7769 2 4
7770 0 5
7771 1 5
7772 2 5
7773 2 4
7774 2 5
7775 1 4
7776 1 4
7777 0 4
7778 3 4
7779 4 6
7780 0 4
7781 1 4
7782 1 3
7783 2 4
7784 2 5
7785 0 4
7786 0 4
7787 1 4
7788 0 4
7789 3 4
7790 4 6
7791 3 4
7792 3 6
7793 4 6
7794 2 4
7795 4 5
7796 3 7
7797 1 7
7798 0 7
7799 3 7
7800 2 7
7801 5 6
7802 2 4
7803 1 5
7804 3 4
7805 1 4
7806 0 5
7807 3 4
7808 2 5
7809 2 7
7810 1 7
7811 6 7
7812 4 7
7813 1 8
7814 4 7
7815 1 7
7816 1 6
7817 1 6
7818 1 6
7819 2 6
7820 0 6
7821 1 6
7822 0 6
7823 4 6
7824 1 7
7825 6 7
7826 2 8
7827 0 8
7828 5 9
7829 6 7
7830 1 6
7831 2 6
7832 0 6
7833 2 6
7834 1 6
7835 3 6
7836 2 6
7837 2 6
7838 1 6
7839 1 6
7840 0 6
7841 4 6
7842 4 6
7843 3 6
7844 2 6
7845 0 6
7846 5 6
7847 2 7
7848 1 7
7849 5 7
7850 1 8
7851 4 8
7852 4 7
7853 2 5
7854 4 5
7855 2 6
7856 1 6
7857 0 6
7858 1 5
7859 3 5
7860 3 4
7861 3 5
7862 1 4
7863 0 4
7864 3 4
7865 2 5
7866 2 5
7867 0 5
7868 2 6
7869 2 6
7870 4 6
7871 0 6
7872 4 5
7873 1 4
7874 1 4
7875 3 4
7876 2 5
7877 2 5
7878 2 5
7879 1 5
7880 0 5
7881 3 6
7882 6 8
7883 2 8
7884 7 8
7885 5 7
7886 6 7
7887 5 8
7888 5 8
7889 5 8
7890 2 8
7891 6 8
7892 4 5
7893 4 8
7894 5 6
7895 5 6
7896 5 6
7897 4 5
7898 3 6
7899 3 8
7900 4 8
7901 5 6
7902 1 6
7903 4 6
7904 0 5
7905 3 4
7906 4 5
7907 1 4
7908 2 4
7909 1 4
7910 2 4
7911 3 4
7912 3 5
7913 2 5
7914 1 5
7915 2 5
7916 0 5
7917 2 6
7918 4 6
7919 3 6
7920 5 8
7921 4 8
7922 2 6
7923 2 6
7924 5 6
7925 2 5
7926 2 5
7927 3 5
7928 4 5
7929 5 6
7930 1 6
7931 1 6
7932 0 6
7933 4 5
7934 1 4
7935 0 4
7936 0 5
7937 1 4
7938 1 4
7939 1 4
7940 1 4
7941 0 4
7942 0 5
7943 2 4
7944 1 4
7945 2 4
7946 0 4
7947 0 5
7948 1 4
7949 3 4
7950 3 5
7951 3 4
7952 0 5
7953 3 5
7954 3 4
7955 0 5
7956 2 6
7957 1 6
7958 1 6
7959 3 6
7960 0 8
7961 2 8
7962 3 8
7963 6 8
7964 6 8
7965 4 8
7966 5 9
7967 4 7
7968 3 9
7969 5 9
7970 6 7
7971 1 7
7972 1 7
7973 4 7
7974 1 9
7975 2 8
7976 3 8
7977 3 8
7978 5 8
7979 5 7
7980 6 7
7981 6 7
7982 6 7
7983 4 7
7984 2 7
7985 2 7
7986 2 7
7987 3 7
7988 3 7
7989 0 7
7990 1 8
7991 2 7
7992 5 7
7993 6 7
7994 5 7
7995 1 7
7996 4 7
7997 6 8
7998 2 8
7999 6 8
8000 5 8
8001 0 7
8002 6 7
8003 4 7
8004 4 8
8005 1 8
8006 1 8
8007 1 9
8008 6 8
8009 5 8
8010 4 7
8011 5 8
8012 0 7
8013 2 7
8014 2 7
8015 5 7
8016 1 7
8017 0 7
8018 5 8
8019 5 8
8020 6 8
8021 3 8
8022 6 8
8023 6 8
8024 1 8
8025 3 8
8026 5 8
8027 2 7
8028 5 7
8029 0 7
8030 3 8
8031 5 8
8032 7 8
8033 1 8
8034 7 8
8035 3 8
8036 7 8
8037 0 7
8038 4 7
8039 3 7
8040 1 7
8041 4 7
8042 5 7
8043 4 6
8044 0 7
8045 3 7
8046 5 7
8047 0 7
8048 5 8
8049 3 6
8050 4 6
8051 1 6
8052 5 6
8053 0 7
8054 2 7
8055 0 7
8056 1 7
8057 6 7
8058 4 6
8059 2 6
8060 1 6
8061 2 6
8062 0 6
8063 3 7
8064 4 7
8065 3 6
8066 6 7
8067 0 5
8068 2 4
8069 1 3
8070 2 3
8071 1 5
8072 3 5
8073 0 3
8074 0 4
8075 2 3
8076 2 5
8077 0 5
8078 3 4
8079 0 5
8080 4 6
8081 3 6
8082 4 6
8083 0 5
8084 2 4
8085 2 4
8086 0 5
8087 2 4
8088 3 5
8089 1 5
8090 0 5
8091 5 6
8092 4 8
8093 2 7
8094 4 6
8095 1 6
8096 2 6
8097 0 6
8098 4 5
8099 5 6
8100 4 5
8101 3 6
8102 1 6
8103 6 7
8104 4 6
8105 1 5
8106 1 5
8107 2 5
8108 4 5
8109 1 4
8110 0 4
8111 1 4
8112 3 4
8113 4 5
8114 2 4
8115 0 4
8116 1 4
8117 3 6
8118 2 4
8119 1 4
8120 1 4
8121 0 4
8122 3 4
8123 0 5
8124 0 5
8125 2 4
8126 1 4
8127 2 4
8128 4 6
8129 3 4
8130 2 6
8131 4 6
8132 0 6
8133 5 6
8134 1 4
8135 1 4
8136 3 4
8137 2 6
8138 3 6
8139 1 6
8140 2 6
8141 4 6
8142 5 6
8143 3 4
8144 2 6
8145 3 6
8146 3 6
8147 4 6
8148 1 6
8149 2 6
8150 1 6
8151 3 6
8152 4 6
8153 3 6
8154 5 6
8155 1 6
8156 4 6
8157 5 6
8158 5 6
8159 5 6
8160 1 6
8161 4 6
8162 0 6
8163 5 6
8164 5 6
8165 0 6
8166 5 6
8167 5 6
8168 3 6
8169 5 6
8170 3 4
8171 0 6
8172 3 6
8173 3 6
8174 3 6
8175 5 6
8176 3 6
8177 4 6
8178 5 6
8179 3 6
8180 4 6
8181 4 6
8182 2 6
8183 1 6
8184 2 6
8185 3 6
8186 0 6
8187 0 7
8188 2 6
8189 4 6
8190 2 6
8191 5 6
8192 2 6
8193 1 6
8194 1 6
8195 1 6
8196 2 6
8197 2 6
8198 4 6
8199 3 6
8200 2 6
8201 5 6
8202 3 6
8203 0 6
8204 5 6
8205 5 6
8206 3 4
8207 2 6
8208 4 6
8209 3 6
8210 5 6
8211 1 4
8212 1 4
8213 3 4
8214 1 6
8215 0 6
8216 5 7
8217 0 7
8218 3 6
8219 0 6
8220 1 6
8221 1 6
8222 0 6
8223 5 6
8224 1 6
8225 1 6
8226 3 6
8227 3 6
8228 3 6
8229 3 6
8230 0 6
8231 3 6
8232 3 6
8233 1 6
8234 1 6
8235 0 6
8236 4 6
8237 4 6
8238 5 6
8239 3 4
8240 0 6
8241 2 6
8242 5 6
8243 3 6
8244 4 6
8245 5 6
8246 1 4
8247 1 4
8248 3 4
8249 5 6
8250 3 6
8251 5 6
8252 0 4
8253 0 4
8254 0 4
8255 3 4
8256 1 6
8257 2 6
8258 5 6
8259 3 6
8260 3 6
8261 5 6
8262 0 4
8263 0 4
8264 3 4
8265 5 6
8266 0 4
8267 2 4
8268 2 4
8269 1 4
8270 0 4
8271 3 4
8272 3 6
8273 2 6
8274 5 6
8275 5 6
8276 3 4
8277 0 6
8278 1 6
8279 0 6
8280 0 6
8281 2 7
8282 1 7
8283 3 7
8284 3 7
8285 4 7
8286 1 7
8287 4 7
8288 0 7
8289 5 6
8290 2 6
8291 2 6
8292 2 6
8293 5 6
8294 4 6
8295 0 6
8296 5 6
8297 3 4
8298 2 6
8299 3 6
8300 4 6
8301 5 6
8302 2 4
8303 1 4
8304 0 4
8305 0 4
8306 2 5
8307 0 5
8308 3 4
8309 0 6
8310 0 6
8311 0 7
8312 3 6
8313 1 6
8314 3 6
8315 2 6
8316 1 6
8317 4 6
8318 1 6
8319 3 6
8320 5 6
8321 3 4
8322 3 6
8323 3 4
8324 5 6
8325 2 6
8326 3 6
8327 2 6
8328 4 6
8329 5 6
8330 3 6
8331 2 6
8332 2 6
8333 5 6
8334 3 6
8335 2 6
8336 5 6
8337 5 6
8338 3 6
8339 3 6
8340 2 6
8341 5 6
8342 1 6
8343 1 6
8344 5 6
8345 1 4
8346 3 4
8347 5 6
8348 2 6
8349 5 6
8350 2 6
8351 1 6
8352 2 6
8353 5 6
8354 0 4
8355 2 4
8356 1 4
8357 1 4
8358 1 4
8359 1 4
8360 1 4
8361 3 4
8362 3 4
8363 2 4
8364 1 4
8365 3 4
8366 3 6
8367 5 6
8368 2 4
8369 3 4
8370 1 6
8371 4 6
8372 0 6
8373 5 6
8374 3 6
8375 1 6
8376 3 6
8377 3 6
8378 3 6
8379 1 6
8380 2 6
8381 3 6
8382 5 6
8383 0 6
8384 1 6
8385 3 6
8386 0 6
8387 5 6
8388 3 4
8389 4 6
8390 1 4
8391 2 4
8392 0 4
8393 3 4
8394 0 6
8395 5 6
8396 0 6
8397 3 6
8398 2 6
8399 3 6
8400 0 4
8401 1 4
8402 1 4
8403 1 4
8404 2 4
8405 3 4
8406 5 7
8407 6 7
8408 4 7
8409 3 4
8410 4 7
8411 4 7
8412 5 7
8413 1 7
8414 0 7
8415 4 6
8416 2 6
8417 1 6
8418 2 6
8419 4 6
8420 1 6
8421 0 6
8422 4 7
8423 5 7
8424 6 7
8425 1 7
8426 3 7
8427 5 7
8428 0 4
8429 0 4
8430 1 4
8431 2 4
8432 4 6
8433 3 4
8434 3 6
8435 1 6
8436 4 6
8437 4 6
8438 3 6
8439 3 6
8440 0 6
8441 1 6
8442 1 6
8443 5 6
8444 4 6
8445 1 6
8446 5 6
8447 2 6
8448 2 6
8449 2 6
8450 4 6
8451 1 6
8452 4 6
8453 1 6
8454 1 6
8455 4 6
8456 3 6
8457 0 6
8458 2 6
8459 0 6
8460 3 6
8461 2 6
8462 2 6
8463 3 6
8464 2 6
8465 2 6
8466 5 6
8467 5 6
8468 0 6
8469 4 6
8470 3 6
8471 4 6
8472 3 6
8473 3 6
8474 5 6
8475 1 6
8476 3 6
8477 0 6
8478 0 6
8479 1 6
8480 1 6
8481 5 6
8482 5 6
8483 3 6
8484 0 6
8485 3 6
8486 5 6
8487 0 6
8488 5 6
8489 5 6
8490 3 6
8491 2 6
8492 1 6
8493 3 6
8494 3 6
8495 0 6
8496 0 6
8497 2 6
8498 3 6
8499 4 6
8500 4 6
8501 3 6
8502 1 6
8503 1 6
8504 1 6
8505 2 6
8506 2 6
8507 2 6
8508 4 6
8509 1 6
8510 1 6
8511 3 6
8512 3 6
8513 0 6
8514 2 6
8515 1 6
8516 1 6
8517 3 6
8518 2 6
8519 1 6
8520 2 6
8521 5 6
8522 0 6
8523 3 6
8524 4 6
8525 3 6
8526 1 6
8527 3 6
8528 1 6
8529 1 6
8530 3 6
8531 5 6
8532 3 6
8533 0 6
8534 4 6
8535 0 6
8536 5 6
8537 2 4
8538 0 4
8539 1 4
8540 2 4
8541 3 4
8542 1 6
8543 5 6
8544 3 4
8545 2 6
8546 0 6
8547 0 6
8548 1 6
8549 3 6
8550 0 6
8551 0 6
8552 3 6
8553 1 6
8554 2 6
8555 0 6
8556 1 6
8557 5 6
8558 2 6
8559 1 6
8560 0 6
8561 4 6
8562 0 6
8563 5 6
8564 3 6
8565 0 6
8566 5 6
8567 1 4
8568 0 4
8569 3 4
8570 2 6
8571 5 6
8572 2 4
8573 0 4
8574 3 5
8575 1 5
8576 0 5
8577 0 4
8578 3 4
8579 2 6
8580 2 6
8581 0 6
8582 2 7
8583 2 7
8584 6 7
8585 1 5
8586 1 5
8587 2 5
8588 4 5
8589 0 4
8590 2 4
8591 2 4
8592 1 4
8593 2 4
8594 3 4
8595 3 5
8596 1 8
8597 3 7
8598 0 7
8599 0 6
8600 3 6
8601 2 6
8602 5 6
8603 3 4
8604 4 6
8605 3 6
8606 2 6
8607 2 6
8608 3 6
8609 2 6
8610 4 6
8611 5 6
8612 4 6
8613 4 6
8614 3 4
8615 0 6
8616 3 6
8617 4 6
8618 5 6
8619 1 6
8620 0 6
8621 0 6
8622 5 6
8623 2 6
8624 5 6
8625 5 6
8626 3 4
8627 5 6
8628 4 6
8629 2 4
8630 0 4
8631 3 4
8632 1 6
8633 1 6
8634 3 6
8635 2 6
8636 0 6
8637 5 6
8638 2 4
8639 0 4
8640 2 4
8641 3 4
8642 0 6
8643 4 6
8644 3 6
8645 3 4
8646 5 6
8647 5 6
8648 2 6
8649 1 6
8650 3 6
8651 1 6
8652 4 6
8653 5 6
8654 0 6
8655 3 6
8656 5 6
8657 2 6
8658 3 6
8659 3 6
8660 5 6
8661 0 6
8662 5 6
8663 1 6
8664 4 6
8665 2 6
8666 5 6
8667 4 6
8668 2 6
8669 5 6
8670 4 6
8671 3 4
8672 4 6
8673 3 6
8674 5 6
8675 4 6
8676 1 4
8677 2 4
8678 5 6
8679 3 6
8680 0 4
8681 3 4
8682 0 6
8683 0 6
8684 1 7
8685 2 7
8686 3 7
8687 5 7
8688 6 7
8689 3 7
8690 1 7
8691 1 7
8692 2 7
8693 0 7
8694 0 6
8695 4 6
8696 5 6
8697 3 6
8698 3 6
8699 1 6
8700 1 6
8701 0 6
8702 5 6
8703 0 6
8704 0 6
8705 5 6
8706 0 6
8707 4 6
8708 2 6
8709 0 6
8710 3 7
8711 5 7
8712 4 7
8713 6 7
8714 5 7
8715 2 4
8716 1 4
8717 2 4
8718 0 4
8719 0 4
8720 0 4
8721 2 4
8722 1 4
8723 0 4
8724 1 4
8725 3 4
8726 2 6
8727 2 6
8728 4 6
8729 2 6
8730 1 6
8731 3 6
8732 4 6
8733 2 6
8734 4 6
8735 1 4
8736 3 4
8737 4 6
8738 3 4
8739 1 6
8740 5 6
8741 3 6
8742 2 6
8743 4 6
8744 0 6
8745 3 6
8746 0 6
8747 0 6
8748 1 6
8749 0 6
8750 5 6
8751 4 6
8752 4 6
8753 3 6
8754 0 6
8755 1 6
8756 1 6
8757 5 6
8758 1 6
8759 5 6
8760 3 6
8761 2 6
8762 4 6
8763 0 4
8764 3 4
8765 2 6
8766 2 6
8767 0 6
8768 3 6
8769 5 6
8770 2 4
8771 0 4
8772 1 4
8773 1 4
8774 2 4
8775 2 4
8776 3 4
8777 5 6
8778 0 4
8779 1 4
8780 1 4
8781 1 4
8782 0 4
8783 2 4
8784 3 4
8785 0 6
8786 5 7
8787 6 7
8788 4 5
8789 1 7
8790 3 7
8791 5 7
8792 0 7
8793 0 6
8794 1 6
8795 5 6
8796 0 6
8797 4 6
8798 5 6
8799 0 4
8800 2 5
8801 2 5
8802 4 5
8803 1 7
8804 2 7
8805 6 7
8806 3 7
8807 3 7
8808 6 7
8809 1 6
8810 4 5
8811 2 6
8812 0 6
8813 2 6
8814 0 6
8815 0 7
8816 4 7
8817 1 8
8818 6 7
8819 2 7
8820 6 7
8821 0 6
8822 4 6
8823 1 8
8824 2 7
8825 5 7
8826 2 7
8827 1 7
8828 0 7
8829 5 7
8830 4 6
8831 1 7
8832 5 7
8833 6 7
8834 3 8
8835 1 8
8836 8 9
8837 0 9
8838 1 8
8839 4 8
8840 6 8
8841 5 8
8842 0 8
8843 7 8
8844 4 7
8845 1 7
8846 6 7
8847 7 8
8848 3 8
8849 3 8
8850 7 8
8851 0 8
8852 4 8
8853 0 8
8854 2 8
8855 7 8
8856 2 8
8857 4 8
8858 0 8
8859 7 8
8860 0 8
8861 4 9
8862 5 8
8863 3 8
8864 4 8
8865 0 9
8866 3 8
8867 7 8
8868 5 8
8869 1 7
8870 3 7
8871 6 7
8872 5 6
8873 0 7
8874 3 7
8875 6 7
8876 2 7
8877 4 7
8878 0 8
8879 7 9
8880 2 9
8881 4 9
8882 3 8
8883 4 8
8884 5 9
8885 5 7
8886 0 7
8887 5 8
8888 6 8
8889 1 8
8890 6 9
8891 8 9
8892 7 8
8893 6 9
8894 2 9
8895 4 9
8896 4 8
8897 1 9
8898 7 8
8899 5 8
8900 0 8
8901 2 8
8902 7 8
8903 6 7
8904 4 8
8905 1 8
8906 7 8
8907 6 7
8908 3 8
8909 0 8
8910 2 8
8911 0 8
8912 5 9
8913 5 7
8914 0 7
8915 6 8
8916 2 8
8917 6 8
8918 6 8
8919 1 8
8920 6 7
8921 3 7
8922 0 7
8923 3 7
8924 0 7
8925 5 7
8926 6 7
8927 4 7
8928 3 9
8929 4 9
8930 5 8
8931 6 8
8932 4 5
8933 1 8
8934 1 8
8935 5 8
8936 0 8
8937 0 7
8938 2 8
8939 6 8
8940 5 8
8941 4 8
8942 2 9
8943 7 9
8944 0 9
8945 6 8
8946 3 8
8947 4 8
8948 0 8
8949 2 8
8950 5 8
8951 3 7
8952 6 7
8953 5 6
8954 6 7
8955 5 6
8956 5 7
8957 3 7
8958 6 7
8959 0 6
8960 1 6
8961 3 7
8962 1 7
8963 3 6
8964 0 6
8965 0 6
8966 1 7
8967 2 6
8968 3 6
8969 2 6
8970 2 6
8971 3 6
8972 5 6
8973 5 7
8974 4 7
8975 0 8
8976 0 9
8977 3 8
8978 7 8
8979 2 8
8980 3 8
8981 7 8
8982 3 7
8983 4 7
8984 3 7
8985 1 7
8986 2 7
8987 5 7
8988 0 7
8989 6 7
8990 2 8
8991 5 8
8992 5 7
8993 2 7
8994 1 7
8995 5 7
8996 2 7
8997 6 7
8998 0 7
8999 0 7
9000 4 8
9001 1 7
9002 2 6
9003 1 6
9004 2 7
9005 5 7
9006 4 7
9007 3 8
9008 3 8
9009 5 8
9010 6 8
9011 1 8
9012 3 8
9013 4 8
9014 7 8
9015 4 7
9016 0 6
9017 2 6
9018 2 6
9019 2 6
9020 3 6
9021 3 6
9022 4 7
9023 3 5
9024 2 5
9025 4 5
9026 2 4
9027 0 4
9028 1 4
9029 3 4
9030 1 5
9031 4 5
9032 2 7
9033 4 7
9034 6 7
9035 0 7
9036 3 6
9037 1 6
9038 1 6
9039 5 6
9040 0 6
9041 2 6
9042 3 6
9043 1 4
9044 2 4
9045 2 4
9046 2 4
9047 3 4
9048 2 6
9049 0 6
9050 0 6
9051 2 6
9052 0 6
9053 3 7
9054 1 7
9055 5 7
9056 4 7
9057 1 7
9058 2 7
9059 6 7
9060 2 5
9061 0 5
9062 3 4
9063 1 6
9064 2 6
9065 3 6
9066 2 6
9067 3 6
9068 5 6
9069 2 4
9070 3 4
9071 3 6
9072 3 6
9073 3 6
9074 4 6
9075 2 6
9076 2 6
9077 1 6
9078 3 6
9079 2 6
9080 0 6
9081 1 6
9082 5 6
9083 4 6
9084 0 6
9085 2 6
9086 5 6
9087 1 4
9088 2 4
9089 2 4
9090 0 4
9091 2 5
9092 3 5
9093 3 6
9094 2 6
9095 5 6
9096 1 7
9097 4 6
9098 5 6
9099 0 6
9100 6 7
9101 4 6
9102 4 5
9103 3 7
9104 0 7
9105 4 6
9106 5 6
9107 4 6
9108 2 6
9109 3 6
9110 2 6
9111 1 6
9112 3 6
9113 3 6
9114 3 6
9115 0 6
9116 4 6
9117 0 6
9118 3 6
9119 0 6
9120 4 6
9121 5 6
9122 2 6
9123 3 6
9124 5 6
9125 0 6
9126 3 6
9127 1 6
9128 4 6
9129 2 6
9130 0 6
9131 5 6
9132 2 6
9133 5 6
9134 2 4
9135 3 4
9136 5 6
9137 0 4
9138 2 5
9139 3 5
9140 1 5
9141 3 5
9142 3 5
9143 3 5
9144 0 6
9145 0 6
9146 3 6
9147 3 6
9148 3 6
9149 4 6
9150 4 7
9151 5 6
9152 5 7
9153 4 6
9154 0 6
9155 4 6
9156 1 6
9157 2 5
9158 0 5
9159 1 6
9160 4 5
9161 3 6
9162 4 6
9163 2 6
9164 1 6
9165 0 7
9166 1 7
9167 5 6
9168 2 6
9169 2 6
9170 1 6
9171 4 7
9172 5 8
9173 7 8
9174 6 8
9175 7 8
9176 4 7
9177 1 7
9178 4 6
9179 4 7
9180 5 7
9181 2 6
9182 3 6
9183 4 6
9184 2 6
9185 2 6
9186 4 6
9187 4 7
9188 3 7
9189 6 7
9190 4 8
9191 2 8
9192 1 8
9193 5 8
9194 1 7
9195 1 8
9196 2 7
9197 6 7
9198 2 7
9199 5 7
9200 2 7
9201 4 7
9202 4 8
9203 3 8
9204 6 8
9205 7 8
9206 2 8
9207 5 8
9208 3 7
9209 5 7
9210 4 7
9211 4 7
9212 3 8
9213 2 8
9214 3 8
9215 1 8
9216 7 8
9217 1 7
9218 3 8
9219 2 8
9220 0 8
9221 0 7
9222 3 8
9223 1 8
9224 0 7
9225 1 7
9226 4 7
9227 5 7
9228 4 7
9229 0 7
9230 2 6
9231 1 6
9232 5 6
9233 6 7
9234 4 7
9235 6 7
9236 2 6
9237 0 6
9238 0 6
9239 2 6
9240 0 6
9241 1 7
9242 5 6
9243 0 7
9244 0 7
9245 7 8
9246 3 7
9247 6 7
9248 2 8
9249 0 8
9250 0 7
9251 2 8
9252 7 8
9253 1 8
9254 5 7
9255 4 7
9256 4 8
9257 2 8
9258 3 8
9259 6 8
9260 2 5
9261 4 5
9262 1 8
9263 4 8
9264 3 8
9265 5 8
9266 4 8
9267 1 8
9268 5 7
9269 4 7
9270 1 8
9271 7 8
9272 3 8
9273 1 8
9274 6 9
9275 5 9
9276 3 7
9277 2 7
9278 5 7
9279 6 7
9280 4 6
9281 3 8
9282 5 8
9283 3 6
9284 2 6
9285 0 6
9286 2 6
9287 1 6
9288 2 6
9289 4 6
9290 3 7
9291 0 7
9292 1 7
9293 1 7
9294 0 8
9295 4 7
9296 2 7
9297 0 7
9298 6 8
9299 5 8
9300 4 6
9301 2 8
9302 7 8
9303 4 9
9304 0 8
9305 0 7
9306 2 8
9307 1 8
9308 1 8
9309 7 8
9310 6 8
9311 2 5
9312 4 5
9313 1 8
9314 0 8
9315 2 7
9316 5 7
9317 6 7
9318 0 7
9319 1 8
9320 6 8
9321 6 8
9322 6 8
9323 2 8
9324 7 8
9325 6 7
9326 1 8
9327 1 8
9328 7 8
9329 5 7
9330 0 7
9331 5 6
9332 4 7
9333 2 7
9334 2 7
9335 6 7
9336 5 7
9337 5 7
9338 0 4
9339 0 5
9340 0 4
9341 1 5
9342 0 5
9343 3 4
9344 6 7
9345 4 7
9346 6 7
9347 4 6
9348 0 6
9349 5 6
9350 0 7
9351 0 8
9352 3 7
9353 4 7
9354 2 7
9355 5 7
9356 6 7
9357 5 6
9358 6 7
9359 2 7
9360 0 7
9361 2 8
9362 5 8
9363 1 8
9364 5 8
9365 6 8
9366 3 8
9367 5 8
9368 0 8
9369 0 7
9370 5 8
9371 2 8
9372 4 8
9373 6 9
9374 3 9
9375 6 9
9376 1 9
9377 7 8
9378 6 8
9379 0 8
9380 4 8
9381 6 8
9382 2 8
9383 0 9
9384 6 10
9385 5 8
9386 1 10
9387 0 9
9388 0 9
9389 8 9
9390 5 8
9391 3 6
9392 5 6
9393 1 7
9394 3 7
9395 2 8
9396 6 7
9397 3 7
9398 7 8
9399 6 7
9400 5 8
9401 2 8
9402 2 7
9403 3 7
9404 1 7
9405 6 8
9406 6 8
9407 4 8
9408 7 9
9409 6 9
9410 1 7
9411 4 7
9412 2 5
9413 4 5
9414 1 6
9415 5 6
9416 4 5
9417 3 6
9418 4 6
9419 4 5
9420 4 6
9421 0 5
9422 1 4
9423 0 4
9424 3 5
9425 2 3
9426 4 5
9427 0 6
9428 0 5
9429 5 6
9430 2 5
9431 0 5
9432 2 4
9433 3 4
9434 3 5
9435 2 4
